date,category,category_enc,month,week_of_year,is_festival,is_weekend,base_price,cost_price,comp_price,price_ratio,margin_pct,sales_last_week,sales_last_month,daily_demand,season_factor,festival_factor,stock,stock_weeks,lead_time,expiry_days,days_to_sell,fraction_at_risk,will_sell_before_expiry,actual_demand_7d,actual_demand_post_disc,demand_cv,elasticity,discount_tier,discount_pct,order_decision,health_score
2021-10-06,Electronics,2,10,40,0,0,28382.41,19199.81,24670.36,1.15,32.4,33.2,124.1,4.41,1.9,1.0,163,2.98,18,621,36.9,0.0,1,30.9,30.9,0.32,-1.8,0,0,0,68
2021-08-15,Electronics,2,8,32,0,1,32002.28,20513.49,33073.19,0.968,35.9,22.3,66.1,2.61,1.0,1.2,41,2.65,19,648,15.7,0.0,1,18.3,18.3,0.32,-1.8,0,0,3,76
2021-09-23,FMCG,3,9,38,0,0,731.41,428.78,723.78,1.011,41.4,252.9,1049.2,37.26,1.0,1.0,219,1.02,5,205,5.9,0.0,1,260.8,260.8,0.12,-1.5,0,0,0,71
2021-09-16,FMCG,3,9,37,0,0,500.56,251.72,544.04,0.92,49.7,87.3,362.0,12.44,1.0,1.0,170,1.98,4,328,13.7,0.0,1,87.1,87.1,0.12,-1.5,0,0,0,74
2021-11-02,Grocery,1,11,44,1,0,492.01,340.05,442.53,1.112,30.9,704.9,2641.7,94.49,1.4,2.2,946,1.66,2,12,10.0,0.0,1,661.4,661.4,0.14,-1.2,0,0,1,69
2022-07-29,Fashion,0,7,30,0,0,3983.18,1932.15,4161.24,0.957,51.5,77.5,334.5,11.4,1.3,1.0,261,2.8,9,718,22.9,0.0,1,79.8,79.8,0.28,-2.0,0,0,0,76
2023-03-15,Seasonal,4,3,11,0,0,1800.77,845.21,1814.52,0.992,53.1,66.6,206.3,7.41,1.0,1.0,81,2.45,10,351,10.9,0.0,1,51.9,51.9,0.55,-2.5,0,0,0,75
2023-06-18,Seasonal,4,6,24,0,1,3278.83,1521.82,3151.77,1.04,53.6,29.7,86.6,4.03,0.4,1.0,46,2.1,14,139,11.4,0.0,1,28.2,28.2,0.55,-2.5,0,0,3,74
2022-10-08,FMCG,3,10,40,1,1,487.93,262.07,418.69,1.165,46.3,162.6,648.0,23.47,1.2,1.3,1442,5.95,5,228,61.4,0.0,1,164.3,179.1,0.12,-1.5,1,6,0,67
2021-05-08,Fashion,0,5,18,0,1,4945.51,2230.38,4444.16,1.113,54.9,17.4,65.6,2.44,1.0,1.0,78,3.88,5,301,31.9,0.0,1,17.1,21.5,0.28,-2.0,1,13,0,76
2021-01-08,Grocery,1,1,1,1,0,421.67,232.89,376.05,1.121,44.8,71.6,290.5,10.33,1.0,1.25,37,0.4,3,17,3.6,0.0,1,72.3,72.3,0.14,-1.2,0,0,2,65
2022-10-03,FMCG,3,10,40,0,0,565.74,367.44,588.47,0.961,35.1,119.5,454.7,15.76,1.2,1.0,847,6.84,5,300,53.8,0.0,1,110.3,121.9,0.12,-1.5,1,7,0,80
2021-06-28,FMCG,3,6,26,0,0,187.65,106.31,172.47,1.088,43.3,189.8,752.6,26.64,1.0,1.0,571,3.18,4,153,21.4,0.0,1,186.5,211.7,0.12,-1.5,1,9,0,74
2021-02-16,FMCG,3,2,7,0,0,554.72,301.41,547.76,1.013,45.7,200.0,744.3,26.71,1.0,1.0,1202,5.34,3,333,45.0,0.0,1,187.0,209.4,0.12,-1.5,1,8,0,79
2023-01-01,Fashion,0,1,52,0,1,3055.04,1747.55,2605.25,1.173,42.8,10.7,54.6,1.86,0.5,1.0,24,1.42,7,689,12.9,0.0,1,13.0,13.0,0.28,-2.0,0,0,0,63
2022-10-12,FMCG,3,10,41,1,0,536.02,320.9,496.75,1.079,40.1,185.6,777.7,28.14,1.2,1.3,455,1.95,5,101,16.2,0.0,1,197.0,197.0,0.12,-1.5,0,0,0,70
2023-07-13,Electronics,2,7,28,0,0,37608.82,24532.06,38771.18,0.97,34.8,27.9,113.7,3.89,1.0,1.0,94,3.84,11,702,24.2,0.0,1,27.2,31.1,0.32,-1.8,1,8,0,80
2023-07-31,Grocery,1,7,31,0,0,330.95,190.4,288.04,1.149,42.5,57.9,212.4,7.73,1.0,1.0,390,5.64,3,42,50.5,0.168,0,54.1,61.2,0.14,-1.2,1,11,0,69
2023-09-29,Electronics,2,9,39,0,0,44565.42,28159.01,47853.18,0.931,36.8,21.0,104.2,3.81,1.0,1.0,13,0.76,12,602,3.4,0.0,1,26.7,26.7,0.32,-1.8,0,0,3,70
2023-07-02,Grocery,1,7,26,0,1,217.48,161.85,193.56,1.124,25.6,103.3,359.9,12.1,1.0,1.0,33,0.31,1,20,2.7,0.0,1,84.7,84.7,0.14,-1.2,0,0,2,65
2021-06-12,Fashion,0,6,23,0,1,3119.04,1717.86,2934.07,1.063,44.9,18.6,73.1,2.84,0.7,1.0,106,2.89,7,509,37.3,0.0,1,19.9,19.9,0.28,-2.0,0,0,0,72
2023-04-04,Fashion,0,4,14,0,0,4964.25,2937.89,4227.99,1.174,40.8,42.8,161.4,5.56,1.0,1.0,108,1.87,7,450,19.4,0.0,1,38.9,38.9,0.28,-2.0,0,0,0,65
2023-11-11,FMCG,3,11,45,0,1,548.44,348.52,593.48,0.924,36.5,241.0,1079.2,38.56,1.3,0.75,1050,5.16,5,326,27.2,0.0,1,269.9,294.2,0.12,-1.5,1,6,0,83
2022-02-20,Seasonal,4,2,7,0,1,1143.81,617.79,1083.94,1.055,46.0,12.9,48.7,2.01,0.3,1.0,100,7.37,12,332,49.6,0.0,1,14.1,16.6,0.55,-2.5,1,7,0,79
2022-12-26,Grocery,1,12,52,1,0,113.93,63.69,115.91,0.983,44.1,498.8,2389.7,79.63,1.5,1.8,7823,14.92,2,45,98.2,0.542,0,557.4,704.6,0.14,-1.2,2,22,-1,66
2023-10-02,Grocery,1,10,40,0,0,134.03,80.77,152.5,0.879,39.7,73.2,311.2,11.34,1.3,1.0,115,3.54,1,5,10.1,0.505,0,79.4,97.5,0.14,-1.2,2,19,0,63
2022-10-16,FMCG,3,10,41,1,1,400.81,217.32,451.95,0.887,45.8,63.8,224.1,8.16,1.2,1.3,102,2.06,2,141,12.5,0.0,1,57.1,57.1,0.12,-1.5,0,0,0,74
2022-02-04,Fashion,0,2,5,0,0,3917.22,1948.28,3405.68,1.15,50.3,47.8,199.3,6.69,1.0,1.0,914,18.72,13,244,136.7,0.0,1,46.8,72.1,0.28,-2.0,2,27,-1,71
2022-01-19,Electronics,2,1,3,1,0,1324.71,902.91,1460.43,0.907,31.8,27.0,115.6,3.94,0.6,1.25,378,13.24,16,468,95.9,0.0,1,27.6,38.5,0.32,-1.8,2,22,-1,82
2023-05-26,Grocery,1,5,21,0,0,153.93,102.96,135.14,1.139,33.1,94.6,359.4,13.46,1.0,1.0,481,4.28,2,52,35.7,0.0,1,94.2,103.2,0.14,-1.2,1,8,0,77
2023-12-02,Fashion,0,12,48,0,1,1473.47,769.11,1555.05,0.948,47.8,92.1,318.3,11.64,1.5,1.0,170,2.2,9,676,14.6,0.0,1,81.5,81.5,0.28,-2.0,0,0,0,75
2023-08-04,Electronics,2,8,31,0,0,2952.15,1701.1,2782.37,1.061,42.4,15.0,104.3,3.57,1.0,1.0,182,6.19,17,485,51.0,0.0,1,25.0,28.6,0.32,-1.8,1,8,0,75
2023-02-28,Electronics,2,2,9,0,0,24178.88,15409.41,22369.07,1.081,36.3,35.2,95.7,3.91,1.0,1.0,61,2.04,12,471,15.6,0.0,1,27.4,27.4,0.32,-1.8,0,0,0,70
2022-08-04,Seasonal,4,8,31,0,0,3733.56,1999.85,3542.52,1.054,46.4,7.6,53.9,1.49,1.0,1.0,59,1.71,9,269,39.7,0.0,1,10.4,10.4,0.55,-2.5,0,0,0,67
2021-11-03,Electronics,2,11,44,1,0,18542.45,11518.34,19547.59,0.949,37.9,74.2,252.4,9.63,2.2,2.2,39,0.73,18,670,4.1,0.0,1,67.4,67.4,0.32,-1.8,0,0,3,70
2023-05-27,Grocery,1,5,21,0,1,166.44,113.25,151.37,1.1,32.0,91.5,319.4,12.23,1.0,1.0,319,2.69,2,50,26.1,0.0,1,85.6,85.6,0.14,-1.2,0,0,0,72
2021-01-01,FMCG,3,1,53,0,0,146.07,79.6,150.74,0.969,45.5,105.3,381.4,14.73,1.0,1.0,604,6.4,5,192,41.0,0.0,1,103.1,121.7,0.12,-1.5,1,12,0,84
2022-11-23,Grocery,1,11,47,0,0,432.63,317.02,410.38,1.054,26.7,110.8,468.4,16.93,1.4,1.0,181,1.43,1,12,10.7,0.0,1,118.5,118.5,0.14,-1.2,0,0,1,68
2022-12-10,Electronics,2,12,49,0,1,15904.93,10535.9,16356.95,0.972,33.8,18.5,69.3,2.63,1.8,1.0,25,1.35,20,547,9.5,0.0,1,18.4,18.4,0.32,-1.8,0,0,3,72
2023-08-02,Electronics,2,8,31,0,0,8495.87,5398.08,7677.87,1.107,36.5,26.4,104.8,3.36,1.0,1.0,40,1.45,13,649,11.9,0.0,1,23.5,23.5,0.32,-1.8,0,0,3,68
2021-09-26,Fashion,0,9,38,0,1,2566.06,1181.76,2358.92,1.088,53.9,91.8,339.0,10.67,1.0,1.0,606,7.93,9,200,56.8,0.0,1,74.7,92.6,0.28,-2.0,1,12,0,79
2022-01-28,Electronics,2,1,4,0,0,39130.54,25897.35,43752.47,0.894,33.8,34.4,120.1,4.03,0.6,1.0,10,0.44,16,535,2.5,0.0,1,28.2,28.2,0.32,-1.8,0,0,3,69
2022-01-17,Seasonal,4,1,3,1,0,1574.77,737.4,1626.76,0.968,53.2,26.6,86.2,4.7,0.3,1.25,99,4.63,19,349,21.1,0.0,1,32.9,44.4,0.55,-2.5,1,14,0,82
2023-11-01,Fashion,0,11,44,1,0,3553.63,1968.74,3816.22,0.931,44.6,268.7,1228.0,40.97,1.8,2.2,487,1.86,13,551,11.9,0.0,1,286.8,286.8,0.28,-2.0,0,0,3,74
2022-10-31,Fashion,0,10,44,1,0,3820.12,1785.04,3684.02,1.037,53.3,130.5,614.7,18.99,1.6,1.45,496,3.24,5,548,26.1,0.0,1,132.9,170.1,0.28,-2.0,1,14,0,78
2021-11-28,Seasonal,4,11,47,0,1,5889.29,2789.32,5848.59,1.007,52.6,188.8,1400.0,44.61,2.5,1.0,653,4.6,17,111,14.6,0.0,1,312.3,398.2,0.55,-2.5,1,11,3,82
2022-02-21,Electronics,2,2,8,0,0,21553.07,14036.32,19870.0,1.085,34.9,37.0,123.4,4.7,1.0,1.0,203,5.11,13,614,43.2,0.0,1,32.9,35.9,0.32,-1.8,1,5,0,75
2023-03-04,Seasonal,4,3,9,0,1,5458.84,2725.01,5973.54,0.914,50.1,20.1,72.5,3.34,1.0,1.0,147,8.86,17,323,44.0,0.0,1,23.4,33.9,0.55,-2.5,2,18,-1,90
2021-03-01,Seasonal,4,3,9,0,0,826.1,411.64,762.19,1.084,50.2,6.9,25.9,0.74,1.0,1.0,18,3.14,11,159,24.2,0.0,1,5.2,6.9,0.55,-2.5,1,13,0,73
2022-10-30,Seasonal,4,10,43,1,1,1402.54,612.52,1557.51,0.901,56.3,109.0,322.0,10.99,1.0,1.45,107,3.64,21,251,9.7,0.0,1,76.9,100.0,0.55,-2.5,1,12,3,79
2023-09-10,FMCG,3,9,36,0,1,245.06,148.3,278.17,0.881,39.5,183.4,800.3,28.2,1.0,1.0,572,3.19,3,136,20.3,0.0,1,197.4,215.2,0.12,-1.5,1,6,0,78
2023-04-02,FMCG,3,4,13,0,1,341.48,199.18,322.35,1.059,41.7,29.0,98.3,3.57,0.95,1.0,34,1.14,3,347,9.5,0.0,1,25.0,25.0,0.12,-1.5,0,0,0,67
2021-12-31,Fashion,0,12,52,1,0,1971.1,1174.18,2146.08,0.918,40.4,106.4,574.6,17.36,1.5,1.8,86,0.82,8,210,5.0,0.0,1,121.5,121.5,0.28,-2.0,0,0,3,70
2023-12-28,FMCG,3,12,52,1,0,198.19,105.0,200.55,0.988,47.0,283.1,1169.8,40.63,1.4,1.8,1339,4.33,2,178,33.0,0.0,1,284.4,327.1,0.12,-1.5,1,10,0,81
2023-01-25,FMCG,3,1,4,0,0,436.03,241.12,381.4,1.143,44.7,170.7,643.5,23.81,1.0,1.0,404,1.85,5,104,17.0,0.0,1,166.7,166.7,0.12,-1.5,0,0,0,70
2022-06-25,Fashion,0,6,25,0,1,1011.82,472.4,892.98,1.133,53.3,29.8,111.0,4.24,0.7,1.0,40,1.11,7,306,9.4,0.0,1,29.7,29.7,0.28,-2.0,0,0,0,67
2021-12-11,FMCG,3,12,49,0,1,265.23,132.8,289.07,0.918,49.9,187.2,738.0,26.8,1.4,1.0,589,3.78,3,278,22.0,0.0,1,187.6,212.9,0.12,-1.5,1,9,0,79
2023-03-04,Electronics,2,3,9,0,1,15726.57,10448.67,15873.96,0.991,33.6,40.3,159.8,5.83,1.0,1.0,62,2.53,16,569,10.6,0.0,1,40.8,40.8,0.32,-1.8,0,0,3,76
2021-04-29,Grocery,1,4,17,0,0,287.5,176.38,303.21,0.948,38.7,148.6,607.8,22.16,0.9,1.0,664,4.72,2,47,30.0,0.0,1,155.1,173.7,0.14,-1.2,1,10,0,82
2022-05-28,Electronics,2,5,21,0,1,37414.87,21501.66,39987.18,0.936,42.5,44.4,120.4,4.74,1.0,1.0,75,2.03,15,491,15.8,0.0,1,33.2,33.2,0.32,-1.8,0,0,0,74
2021-11-07,Seasonal,4,11,44,1,1,3978.71,2071.44,3609.78,1.102,47.9,41.9,118.2,3.76,2.5,2.2,2177,12.3,15,227,500.0,0.608,0,26.3,40.8,0.55,-2.5,2,22,-1,52
2023-01-19,Grocery,1,1,3,1,0,145.38,92.9,149.45,0.973,36.1,25.1,108.1,4.03,1.0,1.25,153,6.11,2,54,38.0,0.0,1,28.2,32.6,0.14,-1.2,1,13,0,85
2023-12-17,Electronics,2,12,50,0,1,9165.78,5755.49,9120.64,1.005,37.2,24.5,90.3,3.63,1.8,1.0,71,3.09,14,597,19.6,0.0,1,25.4,28.1,0.32,-1.8,1,6,0,77
2023-02-02,FMCG,3,2,5,0,0,694.94,361.01,684.61,1.015,48.1,195.0,844.2,28.57,1.0,1.0,639,3.08,4,117,22.4,0.0,1,200.0,230.0,0.12,-1.5,1,10,0,77
2023-10-14,Electronics,2,10,41,1,1,45014.66,27554.61,38889.97,1.157,38.8,39.3,119.1,4.46,1.9,1.3,315,7.01,10,697,70.7,0.0,1,31.2,36.8,0.32,-1.8,1,10,0,68
2022-06-08,Fashion,0,6,23,0,0,309.07,163.38,300.58,1.028,47.1,31.8,169.0,5.44,0.7,1.0,33,1.12,6,405,6.1,0.0,1,38.1,38.1,0.28,-2.0,0,0,0,71
2022-09-18,Grocery,1,9,37,0,1,72.23,49.73,81.65,0.885,31.2,107.9,426.7,14.79,1.0,1.0,462,7.63,2,17,31.2,0.455,0,103.5,123.4,0.14,-1.2,2,16,0,77
2022-09-03,Seasonal,4,9,35,0,1,1770.43,882.87,1964.03,0.901,50.1,8.1,120.1,4.74,1.0,1.0,39,1.78,18,272,8.2,0.0,1,33.2,33.2,0.55,-2.5,0,0,3,73
2022-04-12,Grocery,1,4,15,0,0,254.59,169.5,276.98,0.919,33.4,183.2,790.4,27.46,0.9,1.0,478,3.07,1,58,17.4,0.0,1,192.2,215.3,0.14,-1.2,1,10,0,77
2023-06-12,FMCG,3,6,24,0,0,322.41,182.87,341.23,0.945,43.3,299.9,1232.8,41.31,1.0,1.0,545,2.25,5,248,13.2,0.0,1,289.2,289.2,0.12,-1.5,0,0,0,75
2023-07-25,Grocery,1,7,30,0,0,27.8,18.16,24.71,1.125,34.7,124.0,504.8,18.14,1.0,1.0,932,5.58,1,30,51.4,0.416,0,127.0,157.5,0.14,-1.2,2,20,0,61
2022-12-27,Grocery,1,12,52,1,0,346.35,207.89,298.53,1.16,40.0,93.9,406.2,15.74,1.5,1.8,365,2.96,2,13,23.2,0.44,0,110.2,145.9,0.14,-1.2,2,27,0,55
2023-01-06,Grocery,1,1,1,0,0,347.59,257.81,340.47,1.021,25.8,48.4,189.0,6.89,1.0,1.0,263,6.15,3,24,38.2,0.372,0,48.2,56.3,0.14,-1.2,1,14,0,74
2023-03-07,Grocery,1,3,10,0,0,193.55,124.14,221.35,0.874,35.9,231.7,962.1,33.79,1.1,1.0,374,1.78,1,45,11.1,0.0,1,236.5,236.5,0.14,-1.2,0,0,0,73
2022-11-07,Fashion,0,11,45,1,0,2898.99,1646.6,3245.98,0.893,43.2,336.7,1491.3,49.54,1.8,2.2,690,2.81,11,225,13.9,0.0,1,346.8,346.8,0.28,-2.0,0,0,0,76
2023-11-09,Seasonal,4,11,45,0,0,3159.83,1334.92,3110.2,1.016,57.8,15.7,65.6,2.16,2.5,0.75,17,0.72,8,92,7.9,0.0,1,15.1,15.1,0.55,-2.5,0,0,3,70
2022-10-22,Grocery,1,10,42,1,1,43.25,31.25,45.86,0.943,27.7,309.9,1277.9,43.87,1.3,1.3,653,2.79,2,55,14.9,0.0,1,307.1,307.1,0.14,-1.2,0,0,0,76
2023-10-29,Grocery,1,10,43,1,1,295.8,171.2,303.44,0.975,42.1,384.5,1597.3,55.6,1.3,1.45,639,3.36,1,3,11.5,0.739,0,389.2,501.3,0.14,-1.2,2,24,0,56
2022-12-22,Electronics,2,12,51,1,0,32367.1,19735.34,36398.92,0.889,39.0,66.0,273.5,9.91,1.8,1.8,60,1.32,19,622,6.1,0.0,1,69.4,69.4,0.32,-1.8,0,0,3,72
2023-11-14,Electronics,2,11,46,0,0,49749.65,30736.53,45806.39,1.086,38.2,8.6,37.6,1.33,2.2,0.75,158,16.59,19,466,118.9,0.0,1,9.3,13.2,0.32,-1.8,2,23,-1,77
2021-06-14,FMCG,3,6,24,0,0,677.25,376.44,718.62,0.942,44.4,43.3,172.5,6.57,1.0,1.0,360,8.21,5,92,54.8,0.0,1,46.0,66.0,0.12,-1.5,2,29,-1,84
2023-04-22,Fashion,0,4,16,0,1,4546.77,2327.8,4815.16,0.944,48.8,51.9,197.0,6.94,1.0,1.0,168,3.7,9,453,24.2,0.0,1,48.6,56.4,0.28,-2.0,1,8,0,79
2021-09-23,Fashion,0,9,38,0,0,1537.34,706.39,1569.13,0.98,54.1,40.7,184.1,6.13,1.0,1.0,85,2.52,14,185,13.9,0.0,1,42.9,42.9,0.28,-2.0,0,0,3,76
2023-08-21,Fashion,0,8,34,0,0,4475.79,2372.85,4605.69,0.972,47.0,40.7,174.0,6.59,1.0,1.2,64,1.33,11,511,9.7,0.0,1,46.1,46.1,0.28,-2.0,0,0,3,72
2021-09-29,Grocery,1,9,39,0,0,349.77,237.25,324.2,1.079,32.2,173.1,689.3,24.71,1.0,1.0,831,4.34,2,59,33.6,0.0,1,173.0,191.7,0.14,-1.2,1,9,0,77
2023-12-26,Electronics,2,12,52,1,0,1051.95,643.96,1001.02,1.051,38.8,56.4,206.2,6.17,1.8,1.8,90,1.75,19,625,14.6,0.0,1,43.2,43.2,0.32,-1.8,0,0,3,69
2023-09-22,Seasonal,4,9,38,0,0,5627.25,2661.8,5370.81,1.048,52.7,17.4,74.3,3.29,1.0,1.0,156,2.67,21,329,47.5,0.0,1,23.0,23.0,0.55,-2.5,0,0,0,70
2022-07-06,Electronics,2,7,27,0,0,46261.23,30151.82,40311.62,1.148,34.8,17.9,73.6,2.41,1.0,1.0,53,3.29,19,652,22.0,0.0,1,16.9,19.9,0.32,-1.8,1,10,0,74
2022-06-09,FMCG,3,6,23,0,0,316.62,162.99,351.67,0.9,48.5,197.1,850.3,29.11,1.0,1.0,154,0.86,4,89,5.3,0.0,1,203.8,203.8,0.12,-1.5,0,0,2,71
2023-03-28,Grocery,1,3,13,1,0,372.16,245.69,419.78,0.887,34.0,80.5,350.4,12.51,1.1,1.35,149,1.9,2,45,11.9,0.0,1,87.6,87.6,0.14,-1.2,0,0,0,74
2023-11-18,Grocery,1,11,46,0,1,433.93,268.1,469.53,0.924,38.2,260.2,1042.5,38.11,1.4,0.75,682,3.33,1,19,17.9,0.0,1,266.8,295.6,0.14,-1.2,1,9,0,78
2023-06-10,Grocery,1,6,23,0,1,374.29,263.74,424.11,0.883,29.5,51.0,219.4,8.07,1.0,1.0,407,5.72,2,56,50.4,0.0,1,56.5,66.7,0.14,-1.2,1,15,0,78
2022-08-27,Seasonal,4,8,34,0,1,1161.26,534.32,1218.47,0.953,54.0,27.6,85.0,3.09,1.0,1.0,30,2.46,17,270,9.7,0.0,1,21.6,21.6,0.55,-2.5,0,0,3,75
2021-11-05,Fashion,0,11,44,1,0,920.19,415.52,1029.7,0.894,54.8,144.6,477.3,21.04,1.8,2.2,203,1.7,9,533,9.6,0.0,1,147.3,147.3,0.28,-2.0,0,0,1,73
2021-09-07,Seasonal,4,9,36,0,0,3699.37,1726.02,4025.36,0.919,53.3,5.4,21.1,0.67,1.0,1.0,46,7.28,21,111,68.5,0.0,1,4.7,6.0,0.55,-2.5,1,11,0,78
2021-06-20,Electronics,2,6,24,0,1,21986.46,14546.31,24697.15,0.89,33.8,40.4,160.3,6.44,1.0,1.0,40,1.26,15,704,6.2,0.0,1,45.1,45.1,0.32,-1.8,0,0,3,72
2022-04-12,Grocery,1,4,15,0,0,147.11,88.03,159.27,0.924,40.2,212.8,811.4,28.6,0.9,1.0,847,5.07,2,17,29.6,0.426,0,200.2,253.1,0.14,-1.2,2,22,0,70
2023-04-07,Fashion,0,4,14,0,0,3996.73,2196.31,4165.4,0.96,45.0,78.3,362.7,13.79,1.0,1.0,84,1.5,11,666,6.1,0.0,1,96.5,96.5,0.28,-2.0,0,0,3,73
2021-08-01,Fashion,0,8,30,0,1,2810.23,1547.71,2852.58,0.985,44.9,46.6,197.7,6.77,1.0,1.0,58,1.36,7,722,8.6,0.0,1,47.4,47.4,0.28,-2.0,0,0,0,72
2021-06-11,Seasonal,4,6,23,0,0,2227.63,1082.79,2396.01,0.93,51.4,15.1,89.9,2.76,0.4,1.0,129,8.37,21,114,46.8,0.0,1,19.3,33.3,0.55,-2.5,2,29,-1,88
2021-05-30,Grocery,1,5,21,0,1,221.76,145.1,214.53,1.034,34.6,87.3,395.5,13.33,1.0,1.0,139,1.49,1,54,10.4,0.0,1,93.3,93.3,0.14,-1.2,0,0,0,72
2023-12-06,Seasonal,4,12,49,0,0,2288.77,1044.23,2135.43,1.072,54.4,84.9,342.1,13.2,3.0,1.0,435,2.68,11,351,33.0,0.0,1,92.4,92.4,0.55,-2.5,0,0,0,72
2021-10-04,Seasonal,4,10,40,0,0,5121.0,2801.84,5331.04,0.961,45.3,21.8,80.7,2.99,1.0,1.0,65,3.12,11,145,21.8,0.0,1,20.9,27.2,0.55,-2.5,1,12,0,77
2022-08-01,Grocery,1,8,31,0,0,255.85,152.75,239.07,1.07,40.3,17.4,75.0,2.57,1.0,1.0,97,4.66,2,46,37.7,0.0,1,18.0,20.2,0.14,-1.2,1,10,0,77
2022-01-14,Grocery,1,1,2,1,0,166.01,124.09,183.94,0.903,25.3,216.2,944.4,32.43,1.0,1.25,427,2.1,1,25,13.2,0.0,1,227.0,227.0,0.14,-1.2,0,0,0,74
2023-02-25,Electronics,2,2,8,0,1,11597.12,6532.76,10816.88,1.072,43.7,34.4,125.6,4.69,1.0,1.0,69,2.1,16,449,14.7,0.0,1,32.8,32.8,0.32,-1.8,0,0,3,70
2023-01-18,FMCG,3,1,3,1,0,720.93,452.76,749.56,0.962,37.2,126.6,508.3,17.41,1.0,1.25,126,1.01,3,166,7.2,0.0,1,121.9,121.9,0.12,-1.5,0,0,0,71
2021-01-07,Fashion,0,1,1,1,0,1870.77,956.19,1803.78,1.037,48.9,17.1,58.5,2.29,0.5,1.25,31,1.65,10,405,13.6,0.0,1,16.0,16.0,0.28,-2.0,0,0,0,73
2021-01-14,Fashion,0,1,2,1,0,1460.67,680.42,1370.65,1.066,53.4,12.9,61.7,1.91,0.5,1.25,46,3.55,10,267,24.0,0.0,1,13.4,15.5,0.28,-2.0,1,8,0,75
2021-12-27,Fashion,0,12,52,1,0,1155.56,632.45,1117.56,1.034,45.3,72.5,280.1,9.53,1.5,1.8,234,5.35,12,191,24.6,0.0,1,66.7,84.0,0.28,-2.0,1,13,0,84
2023-10-01,FMCG,3,10,39,0,1,588.15,364.25,645.99,0.91,38.1,278.0,1128.1,41.01,1.2,1.0,1832,7.34,3,226,44.7,0.0,1,287.1,351.7,0.12,-1.5,1,15,0,85
2022-09-11,FMCG,3,9,36,0,1,114.0,65.4,125.04,0.912,42.6,89.0,368.2,13.4,1.0,1.0,116,1.32,5,263,8.7,0.0,1,93.8,93.8,0.12,-1.5,0,0,0,72
2021-11-15,Electronics,2,11,46,0,0,17175.98,9584.12,15330.93,1.12,44.2,8.4,35.9,1.26,2.2,0.75,194,3.43,12,484,154.3,0.0,1,8.8,9.6,0.32,-1.8,1,5,0,55
2023-11-20,Electronics,2,11,47,0,0,22831.76,14460.29,19908.13,1.147,36.7,5.5,24.1,0.8,2.2,0.75,43,5.75,16,424,53.8,0.0,1,5.6,6.6,0.32,-1.8,1,10,0,73
2023-11-27,FMCG,3,11,48,0,0,135.59,74.05,122.27,1.109,45.4,69.1,311.1,11.16,1.3,1.0,165,1.64,3,229,14.8,0.0,1,78.1,78.1,0.12,-1.5,0,0,1,69
2021-04-07,Grocery,1,4,14,0,0,82.81,47.49,74.45,1.112,42.7,32.4,101.8,3.7,0.9,1.0,272,11.85,2,8,73.5,0.891,0,25.9,32.4,0.14,-1.2,2,21,-1,56
2022-01-21,Fashion,0,1,3,1,0,2382.61,1145.53,2204.5,1.081,51.9,10.7,39.8,1.51,0.5,1.25,114,3.81,8,527,75.3,0.0,1,10.6,13.6,0.28,-2.0,1,14,0,63
2023-08-05,FMCG,3,8,31,0,1,106.88,65.76,94.24,1.134,38.5,122.1,534.7,19.24,1.0,1.0,506,2.99,4,125,26.3,0.0,1,134.7,134.7,0.12,-1.5,0,0,0,73
2022-03-20,Seasonal,4,3,11,1,1,4873.95,2527.6,4534.07,1.075,48.1,4.6,30.5,0.83,1.0,1.35,37,2.17,20,274,44.7,0.0,1,5.8,5.8,0.55,-2.5,0,0,0,66
2023-07-19,Electronics,2,7,29,0,0,26252.01,17837.88,28119.41,0.934,32.1,31.2,121.9,4.31,1.0,1.0,153,4.02,19,561,35.5,0.0,1,30.2,35.6,0.32,-1.8,1,10,0,80
2022-03-04,Grocery,1,3,9,0,0,489.42,284.85,499.26,0.98,41.8,205.2,848.7,29.67,1.1,1.0,1548,7.42,1,22,52.2,0.579,0,207.7,250.1,0.14,-1.2,2,17,0,65
2023-08-02,Electronics,2,8,31,0,0,35283.72,24489.35,37125.43,0.95,30.6,11.1,36.8,1.41,1.0,1.0,44,2.51,10,601,31.1,0.0,1,9.9,9.9,0.32,-1.8,0,0,0,76
2023-08-30,Fashion,0,8,35,0,0,1859.38,911.0,2060.27,0.902,51.0,22.5,114.9,3.51,1.0,1.0,38,0.73,10,659,10.8,0.0,1,24.6,24.6,0.28,-2.0,0,0,2,70
2022-07-29,Grocery,1,7,30,0,0,218.17,130.77,237.11,0.92,40.1,173.9,679.9,25.26,1.0,1.0,334,2.32,1,42,13.2,0.0,1,176.8,176.8,0.14,-1.2,0,0,0,75
2022-03-26,FMCG,3,3,12,1,1,421.7,270.54,370.86,1.137,35.8,98.2,382.7,13.6,1.0,1.35,1143,6.77,5,61,84.0,0.274,0,95.2,105.2,0.12,-1.5,1,7,0,62
2022-09-15,Grocery,1,9,37,0,0,100.25,57.88,107.57,0.932,42.3,232.6,850.1,31.01,1.0,1.0,571,4.41,1,5,18.4,0.728,0,217.1,261.4,0.14,-1.2,2,17,0,59
